id,title,text_content,category,word_count,year,authors,venue
paper_zh_0428,联邦学习隐私保护技术（扩展研究 47）,联邦学习隐私保护技术。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,图机器学习,5458,2024,刘洋 等,AAAI
paper_zh_0429,深度学习在医疗影像中的应用（扩展研究 29）,深度学习在医疗影像中的应用。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,计算机视觉,14119,2023,刘洋 等,数据挖掘与知识发现
paper_zh_0430,知识蒸馏模型压缩技术（扩展研究 36）,知识蒸馏模型压缩技术。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,自然语言处理,15666,2024,赵磊 等,数据挖掘与知识发现
paper_zh_0431,多模态预训练模型进展（扩展研究 29）,多模态预训练模型进展。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,强化学习,14883,2023,李明 等,NeurIPS
paper_zh_0432,多模态预训练模型进展（扩展研究 11）,多模态预训练模型进展。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,强化学习,9357,2024,孙鹏 等,中国计算机大会
paper_zh_0433,向量数据库技术选型与实践（扩展研究 40）,向量数据库技术选型与实践。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,强化学习,14071,2024,郑宇 等,中国计算机大会
paper_zh_0434,深度学习在医疗影像中的应用（扩展研究 10）,深度学习在医疗影像中的应用。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,强化学习,8321,2023,郑宇 等,AAAI
paper_zh_0435,联邦学习隐私保护技术（扩展研究 28）,联邦学习隐私保护技术。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,强化学习,15529,2022,郑宇 等,ACL 中文研讨会
paper_zh_0436,知识蒸馏模型压缩技术（扩展研究 45）,知识蒸馏模型压缩技术。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,数据系统,12792,2023,王强 等,NeurIPS
paper_zh_0437,自监督学习前沿进展（扩展研究 25）,自监督学习前沿进展。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,图机器学习,17705,2022,周涛 等,自然语言处理前沿
paper_zh_0438,Apache Arrow 列式内存格式优化研究（扩展研究 29）,Apache Arrow 列式内存格式优化研究。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,数据系统,11887,2024,郑宇 等,中国计算机大会
paper_zh_0439,自监督学习前沿进展（扩展研究 2）,自监督学习前沿进展。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,机器学习,6148,2024,周涛 等,人工智能学报
paper_zh_0440,因果推断在推荐系统中的应用（扩展研究 50）,因果推断在推荐系统中的应用。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,机器学习,4952,2024,郑宇 等,AAAI
paper_zh_0441,分布式训练系统优化策略（扩展研究 45）,分布式训练系统优化策略。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,强化学习,6084,2022,刘洋 等,自然语言处理前沿
paper_zh_0442,联邦学习隐私保护技术（扩展研究 12）,联邦学习隐私保护技术。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,强化学习,5652,2022,李明 等,人工智能学报
paper_zh_0443,时间序列异常检测方法对比（扩展研究 6）,时间序列异常检测方法对比。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,计算机视觉,13373,2022,陈晨 等,AAAI
paper_zh_0444,知识蒸馏模型压缩技术（扩展研究 26）,知识蒸馏模型压缩技术。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,强化学习,6810,2023,陈晨 等,NeurIPS
paper_zh_0445,检索增强生成企业智能客服应用（扩展研究 11）,检索增强生成企业智能客服应用。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,强化学习,4584,2022,孙鹏 等,AAAI
paper_zh_0446,深度学习在医疗影像中的应用（扩展研究 15）,深度学习在医疗影像中的应用。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,数据系统,14357,2022,郑宇 等,ACL 中文研讨会
paper_zh_0447,基于图神经网络的推荐系统（扩展研究 4）,基于图神经网络的推荐系统。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,强化学习,12551,2022,陈晨 等,ACL 中文研讨会
paper_zh_0448,检索增强生成企业智能客服应用（扩展研究 26）,检索增强生成企业智能客服应用。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,强化学习,6100,2023,刘洋 等,数据挖掘与知识发现
paper_zh_0449,向量数据库技术选型与实践（扩展研究 19）,向量数据库技术选型与实践。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,图机器学习,4237,2022,张伟 等,数据挖掘与知识发现
paper_zh_0450,基于图神经网络的推荐系统（扩展研究 22）,基于图神经网络的推荐系统。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,数据系统,13753,2024,陈晨 等,中国计算机大会
paper_zh_0451,中文文本分类与情感分析综述（扩展研究 12）,中文文本分类与情感分析综述。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,强化学习,5004,2022,陈晨 等,自然语言处理前沿
paper_zh_0452,Apache Arrow 列式内存格式优化研究（扩展研究 50）,Apache Arrow 列式内存格式优化研究。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,计算机视觉,9677,2022,周涛 等,AAAI
paper_zh_0453,大语言模型知识图谱构建综述（扩展研究 50）,大语言模型知识图谱构建综述。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,计算机视觉,16216,2024,刘洋 等,数据挖掘与知识发现
paper_zh_0454,检索增强生成企业智能客服应用（扩展研究 34）,检索增强生成企业智能客服应用。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,自然语言处理,4886,2024,郑宇 等,自然语言处理前沿
paper_zh_0455,大语言模型知识图谱构建综述（扩展研究 10）,大语言模型知识图谱构建综述。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,数据系统,8341,2023,张伟 等,AAAI
paper_zh_0456,向量数据库技术选型与实践（扩展研究 3）,向量数据库技术选型与实践。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,自然语言处理,14153,2022,周涛 等,NeurIPS
paper_zh_0457,时间序列异常检测方法对比（扩展研究 37）,时间序列异常检测方法对比。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,机器学习,6849,2022,赵磊 等,数据挖掘与知识发现
paper_zh_0458,Apache Arrow 列式内存格式优化研究（扩展研究 10）,Apache Arrow 列式内存格式优化研究。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,强化学习,16394,2023,周涛 等,数据挖掘与知识发现
paper_zh_0459,Apache Arrow 列式内存格式优化研究（扩展研究 33）,Apache Arrow 列式内存格式优化研究。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,强化学习,11146,2023,赵磊 等,AAAI
paper_zh_0460,深度学习在医疗影像中的应用（扩展研究 6）,深度学习在医疗影像中的应用。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,数据系统,11169,2022,周涛 等,AAAI
paper_zh_0461,Apache Arrow 列式内存格式优化研究（扩展研究 23）,Apache Arrow 列式内存格式优化研究。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,数据系统,9250,2023,吴昊 等,中国计算机大会
paper_zh_0462,联邦学习隐私保护技术（扩展研究 8）,联邦学习隐私保护技术。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,计算机视觉,6944,2023,孙鹏 等,NeurIPS
paper_zh_0463,基于图神经网络的推荐系统（扩展研究 45）,基于图神经网络的推荐系统。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,机器学习,8047,2024,刘洋 等,人工智能学报
paper_zh_0464,分布式训练系统优化策略（扩展研究 10）,分布式训练系统优化策略。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,图机器学习,13948,2023,王强 等,NeurIPS
paper_zh_0465,大语言模型知识图谱构建综述（扩展研究 10）,大语言模型知识图谱构建综述。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,强化学习,5130,2023,张伟 等,数据挖掘与知识发现
paper_zh_0466,Apache Arrow 列式内存格式优化研究（扩展研究 18）,Apache Arrow 列式内存格式优化研究。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,机器学习,17607,2022,刘洋 等,自然语言处理前沿
paper_zh_0467,深度学习在医疗影像中的应用（扩展研究 12）,深度学习在医疗影像中的应用。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,机器学习,11742,2024,吴昊 等,自然语言处理前沿
paper_zh_0468,代码生成与大语言模型（扩展研究 23）,代码生成与大语言模型。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,强化学习,12261,2022,陈晨 等,人工智能学报
paper_zh_0469,联邦学习隐私保护技术（扩展研究 14）,联邦学习隐私保护技术。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,数据系统,7526,2024,郑宇 等,中国计算机大会
paper_zh_0470,因果推断在推荐系统中的应用（扩展研究 40）,因果推断在推荐系统中的应用。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,自然语言处理,4711,2022,周涛 等,中国计算机大会
paper_zh_0471,因果推断在推荐系统中的应用（扩展研究 9）,因果推断在推荐系统中的应用。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,强化学习,6425,2023,赵磊 等,自然语言处理前沿
paper_zh_0472,因果推断在推荐系统中的应用（扩展研究 46）,因果推断在推荐系统中的应用。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,自然语言处理,16902,2023,赵磊 等,NeurIPS
paper_zh_0473,代码生成与大语言模型（扩展研究 7）,代码生成与大语言模型。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,强化学习,8715,2022,李明 等,人工智能学报
paper_zh_0474,向量数据库技术选型与实践（扩展研究 28）,向量数据库技术选型与实践。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,强化学习,15032,2022,王强 等,中国计算机大会
paper_zh_0475,深度学习在医疗影像中的应用（扩展研究 43）,深度学习在医疗影像中的应用。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,强化学习,15823,2024,赵磊 等,自然语言处理前沿
paper_zh_0476,大语言模型知识图谱构建综述（扩展研究 2）,大语言模型知识图谱构建综述。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,机器学习,15749,2023,陈晨 等,ACL 中文研讨会
paper_zh_0477,中文文本分类与情感分析综述（扩展研究 15）,中文文本分类与情感分析综述。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,数据系统,10427,2023,陈晨 等,AAAI
paper_zh_0478,自监督学习前沿进展（扩展研究 12）,自监督学习前沿进展。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,自然语言处理,16267,2024,孙鹏 等,自然语言处理前沿
paper_zh_0479,中文文本分类与情感分析综述（扩展研究 11）,中文文本分类与情感分析综述。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,机器学习,6560,2024,张伟 等,数据挖掘与知识发现
paper_zh_0480,联邦学习隐私保护技术（扩展研究 42）,联邦学习隐私保护技术。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,机器学习,6461,2022,周涛 等,NeurIPS
paper_zh_0481,多模态预训练模型进展（扩展研究 17）,多模态预训练模型进展。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,强化学习,9228,2022,周涛 等,自然语言处理前沿
paper_zh_0482,自监督学习前沿进展（扩展研究 42）,自监督学习前沿进展。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,机器学习,12311,2023,吴昊 等,AAAI
paper_zh_0483,联邦学习隐私保护技术（扩展研究 8）,联邦学习隐私保护技术。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,强化学习,4923,2024,刘洋 等,ACL 中文研讨会
paper_zh_0484,知识蒸馏模型压缩技术（扩展研究 25）,知识蒸馏模型压缩技术。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,图机器学习,7572,2022,张伟 等,中国计算机大会
paper_zh_0485,大语言模型知识图谱构建综述（扩展研究 5）,大语言模型知识图谱构建综述。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,图机器学习,14905,2023,刘洋 等,数据挖掘与知识发现
paper_zh_0486,基于图神经网络的推荐系统（扩展研究 34）,基于图神经网络的推荐系统。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,自然语言处理,15974,2023,周涛 等,NeurIPS
paper_zh_0487,中文文本分类与情感分析综述（扩展研究 27）,中文文本分类与情感分析综述。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,计算机视觉,10056,2024,孙鹏 等,中国计算机大会
paper_zh_0488,检索增强生成企业智能客服应用（扩展研究 37）,检索增强生成企业智能客服应用。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,数据系统,14781,2023,周涛 等,数据挖掘与知识发现
paper_zh_0489,Apache Arrow 列式内存格式优化研究（扩展研究 20）,Apache Arrow 列式内存格式优化研究。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,机器学习,8492,2023,刘洋 等,ACL 中文研讨会
paper_zh_0490,分布式训练系统优化策略（扩展研究 20）,分布式训练系统优化策略。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,自然语言处理,17435,2023,赵磊 等,数据挖掘与知识发现
paper_zh_0491,深度学习在医疗影像中的应用（扩展研究 35）,深度学习在医疗影像中的应用。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,强化学习,8670,2022,赵磊 等,AAAI
paper_zh_0492,深度学习在医疗影像中的应用（扩展研究 49）,深度学习在医疗影像中的应用。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,强化学习,7288,2023,李明 等,NeurIPS
paper_zh_0493,联邦学习隐私保护技术（扩展研究 15）,联邦学习隐私保护技术。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,计算机视觉,9137,2022,吴昊 等,AAAI
paper_zh_0494,知识蒸馏模型压缩技术（扩展研究 48）,知识蒸馏模型压缩技术。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,机器学习,17813,2023,孙鹏 等,自然语言处理前沿
paper_zh_0495,深度学习在医疗影像中的应用（扩展研究 24）,深度学习在医疗影像中的应用。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,强化学习,15528,2024,赵磊 等,自然语言处理前沿
paper_zh_0496,基于图神经网络的推荐系统（扩展研究 28）,基于图神经网络的推荐系统。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,数据系统,4206,2022,刘洋 等,数据挖掘与知识发现
paper_zh_0497,联邦学习隐私保护技术（扩展研究 49）,联邦学习隐私保护技术。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,自然语言处理,9157,2022,王强 等,自然语言处理前沿
paper_zh_0498,分布式训练系统优化策略（扩展研究 19）,分布式训练系统优化策略。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,数据系统,12451,2023,王强 等,中国计算机大会
paper_zh_0499,因果推断在推荐系统中的应用（扩展研究 12）,因果推断在推荐系统中的应用。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,机器学习,7014,2022,赵磊 等,中国计算机大会
paper_zh_0500,中文文本分类与情感分析综述（扩展研究 23）,中文文本分类与情感分析综述。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,强化学习,9785,2023,郑宇 等,数据挖掘与知识发现
paper_zh_0501,自监督学习前沿进展（扩展研究 48）,自监督学习前沿进展。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,计算机视觉,7243,2023,王强 等,ACL 中文研讨会
paper_zh_0502,深度学习在医疗影像中的应用（扩展研究 28）,深度学习在医疗影像中的应用。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,数据系统,4738,2023,李明 等,AAAI
paper_zh_0503,代码生成与大语言模型（扩展研究 29）,代码生成与大语言模型。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,自然语言处理,9028,2022,张伟 等,ACL 中文研讨会
paper_zh_0504,自监督学习前沿进展（扩展研究 32）,自监督学习前沿进展。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,图机器学习,4757,2024,李明 等,ACL 中文研讨会
paper_zh_0505,检索增强生成企业智能客服应用（扩展研究 13）,检索增强生成企业智能客服应用。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,数据系统,13672,2024,王强 等,中国计算机大会
paper_zh_0506,因果推断在推荐系统中的应用（扩展研究 14）,因果推断在推荐系统中的应用。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,机器学习,9926,2024,王强 等,AAAI
paper_zh_0507,Apache Arrow 列式内存格式优化研究（扩展研究 40）,Apache Arrow 列式内存格式优化研究。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,强化学习,6503,2022,郑宇 等,数据挖掘与知识发现
paper_zh_0508,大语言模型知识图谱构建综述（扩展研究 7）,大语言模型知识图谱构建综述。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,计算机视觉,15735,2024,陈晨 等,自然语言处理前沿
paper_zh_0509,代码生成与大语言模型（扩展研究 10）,代码生成与大语言模型。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,数据系统,13125,2023,张伟 等,NeurIPS
paper_zh_0510,时间序列异常检测方法对比（扩展研究 43）,时间序列异常检测方法对比。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,数据系统,14938,2024,赵磊 等,ACL 中文研讨会
paper_zh_0511,大语言模型知识图谱构建综述（扩展研究 36）,大语言模型知识图谱构建综述。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,图机器学习,11665,2024,刘洋 等,数据挖掘与知识发现
paper_zh_0512,中文文本分类与情感分析综述（扩展研究 50）,中文文本分类与情感分析综述。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,强化学习,12172,2023,周涛 等,数据挖掘与知识发现
paper_zh_0513,大语言模型知识图谱构建综述（扩展研究 5）,大语言模型知识图谱构建综述。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,图机器学习,11181,2024,王强 等,AAAI
paper_zh_0514,深度学习在医疗影像中的应用（扩展研究 29）,深度学习在医疗影像中的应用。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,计算机视觉,10424,2023,郑宇 等,AAAI
paper_zh_0515,多模态预训练模型进展（扩展研究 16）,多模态预训练模型进展。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,强化学习,11068,2024,张伟 等,数据挖掘与知识发现
paper_zh_0516,时间序列异常检测方法对比（扩展研究 21）,时间序列异常检测方法对比。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,图机器学习,7446,2024,孙鹏 等,自然语言处理前沿
paper_zh_0517,代码生成与大语言模型（扩展研究 45）,代码生成与大语言模型。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,自然语言处理,16179,2023,张伟 等,自然语言处理前沿
paper_zh_0518,基于图神经网络的推荐系统（扩展研究 39）,基于图神经网络的推荐系统。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,计算机视觉,6961,2023,孙鹏 等,ACL 中文研讨会
paper_zh_0519,联邦学习隐私保护技术（扩展研究 13）,联邦学习隐私保护技术。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,图机器学习,10176,2023,郑宇 等,人工智能学报
paper_zh_0520,Apache Arrow 列式内存格式优化研究（扩展研究 11）,Apache Arrow 列式内存格式优化研究。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,自然语言处理,9364,2023,王强 等,NeurIPS
paper_zh_0521,时间序列异常检测方法对比（扩展研究 21）,时间序列异常检测方法对比。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,自然语言处理,15761,2023,吴昊 等,人工智能学报
paper_zh_0522,因果推断在推荐系统中的应用（扩展研究 47）,因果推断在推荐系统中的应用。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,强化学习,6713,2023,张伟 等,数据挖掘与知识发现
paper_zh_0523,中文文本分类与情感分析综述（扩展研究 31）,中文文本分类与情感分析综述。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,强化学习,6897,2022,刘洋 等,AAAI
paper_zh_0524,中文文本分类与情感分析综述（扩展研究 29）,中文文本分类与情感分析综述。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,强化学习,10818,2023,李明 等,中国计算机大会
paper_zh_0525,向量数据库技术选型与实践（扩展研究 21）,向量数据库技术选型与实践。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,计算机视觉,13822,2024,孙鹏 等,中国计算机大会
paper_zh_0526,大语言模型知识图谱构建综述（扩展研究 26）,大语言模型知识图谱构建综述。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,图机器学习,12408,2023,王强 等,自然语言处理前沿
paper_zh_0527,深度学习在医疗影像中的应用（扩展研究 50）,深度学习在医疗影像中的应用。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,图机器学习,16104,2024,吴昊 等,数据挖掘与知识发现
paper_zh_0528,联邦学习隐私保护技术（扩展研究 41）,联邦学习隐私保护技术。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,图机器学习,6775,2023,陈晨 等,自然语言处理前沿
paper_zh_0529,代码生成与大语言模型（扩展研究 3）,代码生成与大语言模型。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,计算机视觉,16352,2022,郑宇 等,AAAI
paper_zh_0530,多模态预训练模型进展（扩展研究 29）,多模态预训练模型进展。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,机器学习,14184,2024,赵磊 等,NeurIPS
paper_zh_0531,Apache Arrow 列式内存格式优化研究（扩展研究 44）,Apache Arrow 列式内存格式优化研究。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,机器学习,8910,2023,张伟 等,人工智能学报
paper_zh_0532,多模态预训练模型进展（扩展研究 16）,多模态预训练模型进展。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,图机器学习,15393,2024,刘洋 等,人工智能学报
paper_zh_0533,多模态预训练模型进展（扩展研究 17）,多模态预训练模型进展。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,机器学习,12920,2022,李明 等,NeurIPS
paper_zh_0534,分布式训练系统优化策略（扩展研究 14）,分布式训练系统优化策略。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,图机器学习,8388,2023,孙鹏 等,自然语言处理前沿
paper_zh_0535,知识蒸馏模型压缩技术（扩展研究 10）,知识蒸馏模型压缩技术。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,机器学习,14574,2022,周涛 等,NeurIPS
