id,title,text_content,category,word_count,year,authors,venue
paper_0452,BERT: Pre-training of Deep Bidirectional Transformers — Extended Study 66,BERT: Pre-training of Deep Bidirectional Transformers. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Optimization,13911,2022,"Devlin, J. et al.",Nature
paper_0453,ImageNet Classification with Deep Convolutional Neural Networks — Extended Study 90,ImageNet Classification with Deep Convolutional Neural Networks. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Information Retrieval,6253,2023,"Wei, J. et al.",NeurIPS
paper_0454,FlashAttention: Fast and Memory-Efficient Exact Attention — Extended Study 21,FlashAttention: Fast and Memory-Efficient Exact Attention. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Machine Learning,5421,2024,"Kingma, D. et al.",ACL
paper_0455,Batch Normalization: Accelerating Deep Network Training — Extended Study 65,Batch Normalization: Accelerating Deep Network Training. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Reinforcement Learning,13857,2022,"Vaswani, A. et al.",AAAI
paper_0456,Deep Residual Learning for Image Recognition — Extended Study 71,Deep Residual Learning for Image Recognition. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Reinforcement Learning,5686,2024,"Wei, J. et al.",ICML
paper_0457,BERT: Pre-training of Deep Bidirectional Transformers — Extended Study 99,BERT: Pre-training of Deep Bidirectional Transformers. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Computer Vision,7618,2024,"Kingma, D. et al.",VLDB
paper_0458,Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks — Extended Study 41,Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Graph ML,9333,2021,"Ioffe, S. et al.",ACL
paper_0459,FlashAttention: Fast and Memory-Efficient Exact Attention — Extended Study 60,FlashAttention: Fast and Memory-Efficient Exact Attention. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Data Systems,4698,2024,"Wei, J. et al.",ICLR
paper_0460,Scaling Laws for Neural Language Models — Extended Study 25,Scaling Laws for Neural Language Models. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Information Retrieval,4320,2023,"Bai, Y. et al.",ICML
paper_0461,GPT-4 Technical Report — Extended Study 65,GPT-4 Technical Report. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Information Retrieval,8504,2021,"Kingma, D. et al.",AAAI
paper_0462,Batch Normalization: Accelerating Deep Network Training — Extended Study 25,Batch Normalization: Accelerating Deep Network Training. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Computer Vision,9943,2024,"Bai, Y. et al.",VLDB
paper_0463,Batch Normalization: Accelerating Deep Network Training — Extended Study 71,Batch Normalization: Accelerating Deep Network Training. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Information Retrieval,11597,2024,"Radford, A. et al.",AAAI
paper_0464,Deep Residual Learning for Image Recognition — Extended Study 44,Deep Residual Learning for Image Recognition. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Graph ML,11400,2023,"Dao, T. et al.",JMLR
paper_0465,BERT: Pre-training of Deep Bidirectional Transformers — Extended Study 32,BERT: Pre-training of Deep Bidirectional Transformers. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Graph ML,7548,2021,"Ho, J. et al.",VLDB
paper_0466,ImageNet Classification with Deep Convolutional Neural Networks — Extended Study 76,ImageNet Classification with Deep Convolutional Neural Networks. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Computer Vision,14336,2022,"Bai, Y. et al.",NeurIPS
paper_0467,Batch Normalization: Accelerating Deep Network Training — Extended Study 57,Batch Normalization: Accelerating Deep Network Training. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Reinforcement Learning,5981,2024,"LeCun, Y. et al.",Nature
paper_0468,ImageNet Classification with Deep Convolutional Neural Networks — Extended Study 76,ImageNet Classification with Deep Convolutional Neural Networks. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,NLP,6420,2023,"Kaplan, J. et al.",CVPR
paper_0469,BERT: Pre-training of Deep Bidirectional Transformers — Extended Study 21,BERT: Pre-training of Deep Bidirectional Transformers. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Machine Learning,7567,2023,"Ioffe, S. et al.",KDD
paper_0470,LoRA: Low-Rank Adaptation of Large Language Models — Extended Study 94,LoRA: Low-Rank Adaptation of Large Language Models. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Data Systems,13962,2023,"Bai, Y. et al.",ICML
paper_0471,EfficientNet: Rethinking Model Scaling — Extended Study 54,EfficientNet: Rethinking Model Scaling. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,NLP,12083,2024,"He, K. et al.",Science
paper_0472,ImageNet Classification with Deep Convolutional Neural Networks — Extended Study 32,ImageNet Classification with Deep Convolutional Neural Networks. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Computer Vision,4017,2024,"Vaswani, A. et al.",Nature
paper_0473,EfficientNet: Rethinking Model Scaling — Extended Study 80,EfficientNet: Rethinking Model Scaling. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Optimization,7134,2021,"LeCun, Y. et al.",CVPR
paper_0474,LoRA: Low-Rank Adaptation of Large Language Models — Extended Study 6,LoRA: Low-Rank Adaptation of Large Language Models. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,NLP,5151,2022,"Dao, T. et al.",Nature
paper_0475,Denoising Diffusion Probabilistic Models — Extended Study 33,Denoising Diffusion Probabilistic Models. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Graph ML,3866,2022,"Dao, T. et al.",Nature
paper_0476,Scaling Laws for Neural Language Models — Extended Study 85,Scaling Laws for Neural Language Models. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Computer Vision,14722,2024,"Brown, T. et al.",SIGMOD
paper_0477,Gradient-Based Learning Applied to Document Recognition — Extended Study 85,Gradient-Based Learning Applied to Document Recognition. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Optimization,5653,2023,"Ioffe, S. et al.",KDD
paper_0478,LoRA: Low-Rank Adaptation of Large Language Models — Extended Study 26,LoRA: Low-Rank Adaptation of Large Language Models. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Reinforcement Learning,4026,2021,"He, K. et al.",Nature
paper_0479,Denoising Diffusion Probabilistic Models — Extended Study 71,Denoising Diffusion Probabilistic Models. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,NLP,14444,2021,"Radford, A. et al.",SIGMOD
paper_0480,Adam: A Method for Stochastic Optimization — Extended Study 64,Adam: A Method for Stochastic Optimization. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Computer Vision,11840,2021,"Kaplan, J. et al.",EMNLP
paper_0481,EfficientNet: Rethinking Model Scaling — Extended Study 91,EfficientNet: Rethinking Model Scaling. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,NLP,7895,2023,"Vig, J. et al.",SIGMOD
paper_0482,Adam: A Method for Stochastic Optimization — Extended Study 53,Adam: A Method for Stochastic Optimization. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Reinforcement Learning,9171,2022,"Krizhevsky, A. et al.",EMNLP
paper_0483,ImageNet Classification with Deep Convolutional Neural Networks — Extended Study 39,ImageNet Classification with Deep Convolutional Neural Networks. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Reinforcement Learning,4309,2021,"Tan, M. et al.",Nature
paper_0484,EfficientNet: Rethinking Model Scaling — Extended Study 19,EfficientNet: Rethinking Model Scaling. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Computer Vision,4245,2022,"Chen, M. et al.",Science
paper_0485,LoRA: Low-Rank Adaptation of Large Language Models — Extended Study 76,LoRA: Low-Rank Adaptation of Large Language Models. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Optimization,3679,2023,"Vig, J. et al.",ICLR
paper_0486,Batch Normalization: Accelerating Deep Network Training — Extended Study 93,Batch Normalization: Accelerating Deep Network Training. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Optimization,12924,2023,"Tan, M. et al.",SIGMOD
paper_0487,ImageNet Classification with Deep Convolutional Neural Networks — Extended Study 70,ImageNet Classification with Deep Convolutional Neural Networks. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Computer Vision,7694,2024,"Devlin, J. et al.",AAAI
paper_0488,Attention Is All You Need — Extended Study 33,Attention Is All You Need. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Computer Vision,4298,2022,"Tan, M. et al.",VLDB
paper_0489,BERT: Pre-training of Deep Bidirectional Transformers — Extended Study 95,BERT: Pre-training of Deep Bidirectional Transformers. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Information Retrieval,5745,2022,"Tan, M. et al.",NeurIPS
paper_0490,Constitutional AI: Harmlessness from AI Feedback — Extended Study 57,Constitutional AI: Harmlessness from AI Feedback. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Data Systems,9252,2024,"Ioffe, S. et al.",ACL
paper_0491,FlashAttention: Fast and Memory-Efficient Exact Attention — Extended Study 97,FlashAttention: Fast and Memory-Efficient Exact Attention. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Information Retrieval,10873,2024,"He, K. et al.",EMNLP
paper_0492,GPT-4 Technical Report — Extended Study 62,GPT-4 Technical Report. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Reinforcement Learning,5359,2024,"Kaplan, J. et al.",NeurIPS
paper_0493,GPT-4 Technical Report — Extended Study 2,GPT-4 Technical Report. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Data Systems,11287,2024,"Dao, T. et al.",SIGMOD
paper_0494,Constitutional AI: Harmlessness from AI Feedback — Extended Study 36,Constitutional AI: Harmlessness from AI Feedback. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Data Systems,10170,2021,"Vaswani, A. et al.",EMNLP
paper_0495,Gradient-Based Learning Applied to Document Recognition — Extended Study 70,Gradient-Based Learning Applied to Document Recognition. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Computer Vision,6728,2022,"Kingma, D. et al.",Nature
paper_0496,Constitutional AI: Harmlessness from AI Feedback — Extended Study 98,Constitutional AI: Harmlessness from AI Feedback. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Reinforcement Learning,13430,2023,"Radford, A. et al.",CVPR
paper_0497,FlashAttention: Fast and Memory-Efficient Exact Attention — Extended Study 56,FlashAttention: Fast and Memory-Efficient Exact Attention. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Reinforcement Learning,5842,2022,"He, K. et al.",JMLR
paper_0498,Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks — Extended Study 84,Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Information Retrieval,14695,2021,"Devlin, J. et al.",ICLR
paper_0499,Denoising Diffusion Probabilistic Models — Extended Study 45,Denoising Diffusion Probabilistic Models. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Reinforcement Learning,11695,2023,"Ouyang, L. et al.",KDD
paper_0500,Attention Is All You Need — Extended Study 18,Attention Is All You Need. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Data Systems,10574,2022,"He, K. et al.",ACL
paper_0501,Constitutional AI: Harmlessness from AI Feedback — Extended Study 59,Constitutional AI: Harmlessness from AI Feedback. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Reinforcement Learning,3371,2023,"Tan, M. et al.",JMLR
paper_0502,Attention Is All You Need — Extended Study 99,Attention Is All You Need. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Graph ML,14908,2022,"LeCun, Y. et al.",AAAI
paper_0503,Deep Residual Learning for Image Recognition — Extended Study 54,Deep Residual Learning for Image Recognition. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Reinforcement Learning,11539,2022,"Ouyang, L. et al.",JMLR
paper_0504,FlashAttention: Fast and Memory-Efficient Exact Attention — Extended Study 60,FlashAttention: Fast and Memory-Efficient Exact Attention. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Information Retrieval,13637,2021,"Ioffe, S. et al.",ICML
paper_0505,LoRA: Low-Rank Adaptation of Large Language Models — Extended Study 63,LoRA: Low-Rank Adaptation of Large Language Models. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,NLP,12140,2021,"Krizhevsky, A. et al.",JMLR
paper_0506,Gradient-Based Learning Applied to Document Recognition — Extended Study 38,Gradient-Based Learning Applied to Document Recognition. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Optimization,9549,2024,"Lewis, P. et al.",SIGMOD
paper_0507,Constitutional AI: Harmlessness from AI Feedback — Extended Study 45,Constitutional AI: Harmlessness from AI Feedback. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Optimization,9227,2021,"Ioffe, S. et al.",ICLR
paper_0508,ImageNet Classification with Deep Convolutional Neural Networks — Extended Study 87,ImageNet Classification with Deep Convolutional Neural Networks. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Graph ML,10065,2024,"Lewis, P. et al.",CVPR
paper_0509,ImageNet Classification with Deep Convolutional Neural Networks — Extended Study 24,ImageNet Classification with Deep Convolutional Neural Networks. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Computer Vision,13217,2021,"Tan, M. et al.",ICLR
paper_0510,EfficientNet: Rethinking Model Scaling — Extended Study 70,EfficientNet: Rethinking Model Scaling. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Reinforcement Learning,10622,2024,"Vaswani, A. et al.",NeurIPS
paper_0511,FlashAttention: Fast and Memory-Efficient Exact Attention — Extended Study 22,FlashAttention: Fast and Memory-Efficient Exact Attention. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Optimization,6918,2023,"LeCun, Y. et al.",VLDB
paper_0512,GPT-4 Technical Report — Extended Study 55,GPT-4 Technical Report. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Graph ML,7498,2021,"Radford, A. et al.",EMNLP
paper_0513,Gradient-Based Learning Applied to Document Recognition — Extended Study 73,Gradient-Based Learning Applied to Document Recognition. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Machine Learning,12742,2023,"Hu, E. et al.",NeurIPS
paper_0514,GPT-4 Technical Report — Extended Study 93,GPT-4 Technical Report. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,NLP,3773,2022,"Lewis, P. et al.",VLDB
paper_0515,ImageNet Classification with Deep Convolutional Neural Networks — Extended Study 17,ImageNet Classification with Deep Convolutional Neural Networks. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Machine Learning,6953,2024,"Brown, T. et al.",JMLR
paper_0516,GPT-4 Technical Report — Extended Study 71,GPT-4 Technical Report. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Optimization,6667,2022,"Krizhevsky, A. et al.",EMNLP
paper_0517,EfficientNet: Rethinking Model Scaling — Extended Study 72,EfficientNet: Rethinking Model Scaling. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Machine Learning,4240,2021,"Wei, J. et al.",Nature
paper_0518,BERT: Pre-training of Deep Bidirectional Transformers — Extended Study 48,BERT: Pre-training of Deep Bidirectional Transformers. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Machine Learning,6579,2022,"Dao, T. et al.",ICLR
paper_0519,EfficientNet: Rethinking Model Scaling — Extended Study 53,EfficientNet: Rethinking Model Scaling. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Data Systems,10510,2021,"He, K. et al.",Nature
paper_0520,Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks — Extended Study 23,Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Information Retrieval,11380,2024,"Brown, T. et al.",AAAI
paper_0521,EfficientNet: Rethinking Model Scaling — Extended Study 79,EfficientNet: Rethinking Model Scaling. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Optimization,10069,2023,"Dao, T. et al.",Science
paper_0522,EfficientNet: Rethinking Model Scaling — Extended Study 65,EfficientNet: Rethinking Model Scaling. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Graph ML,8580,2023,"Vig, J. et al.",VLDB
paper_0523,EfficientNet: Rethinking Model Scaling — Extended Study 5,EfficientNet: Rethinking Model Scaling. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Reinforcement Learning,8613,2023,"Lewis, P. et al.",Science
paper_0524,GPT-4 Technical Report — Extended Study 74,GPT-4 Technical Report. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Optimization,14633,2021,"Dao, T. et al.",ICML
paper_0525,Adam: A Method for Stochastic Optimization — Extended Study 48,Adam: A Method for Stochastic Optimization. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Graph ML,7689,2021,"Wei, J. et al.",CVPR
paper_0526,GPT-4 Technical Report — Extended Study 90,GPT-4 Technical Report. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Reinforcement Learning,8127,2022,"Krizhevsky, A. et al.",ACL
paper_0527,Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks — Extended Study 87,Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Machine Learning,11676,2022,"Brown, T. et al.",EMNLP
paper_0528,BERT: Pre-training of Deep Bidirectional Transformers — Extended Study 10,BERT: Pre-training of Deep Bidirectional Transformers. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Reinforcement Learning,12998,2022,"Brown, T. et al.",ICLR
paper_0529,Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks — Extended Study 39,Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Reinforcement Learning,14641,2023,"LeCun, Y. et al.",ACL
paper_0530,Scaling Laws for Neural Language Models — Extended Study 28,Scaling Laws for Neural Language Models. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Machine Learning,3661,2022,"Radford, A. et al.",Nature
paper_0531,Scaling Laws for Neural Language Models — Extended Study 81,Scaling Laws for Neural Language Models. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Optimization,7293,2024,"Hu, E. et al.",NeurIPS
paper_0532,Deep Residual Learning for Image Recognition — Extended Study 9,Deep Residual Learning for Image Recognition. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Computer Vision,6089,2023,"Lewis, P. et al.",ACL
paper_0533,Scaling Laws for Neural Language Models — Extended Study 23,Scaling Laws for Neural Language Models. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,NLP,7661,2023,"Vaswani, A. et al.",Science
paper_0534,Batch Normalization: Accelerating Deep Network Training — Extended Study 27,Batch Normalization: Accelerating Deep Network Training. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Computer Vision,10151,2022,"Ioffe, S. et al.",Nature
paper_0535,Batch Normalization: Accelerating Deep Network Training — Extended Study 34,Batch Normalization: Accelerating Deep Network Training. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Machine Learning,4478,2022,"Brown, T. et al.",SIGMOD
paper_0536,EfficientNet: Rethinking Model Scaling — Extended Study 93,EfficientNet: Rethinking Model Scaling. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Machine Learning,13814,2022,"Krizhevsky, A. et al.",KDD
paper_0537,Batch Normalization: Accelerating Deep Network Training — Extended Study 74,Batch Normalization: Accelerating Deep Network Training. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Reinforcement Learning,4001,2021,"Ioffe, S. et al.",KDD
paper_0538,BERT: Pre-training of Deep Bidirectional Transformers — Extended Study 19,BERT: Pre-training of Deep Bidirectional Transformers. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Graph ML,13738,2022,"He, K. et al.",AAAI
paper_0539,LoRA: Low-Rank Adaptation of Large Language Models — Extended Study 3,LoRA: Low-Rank Adaptation of Large Language Models. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Graph ML,4414,2021,"Ho, J. et al.",CVPR
paper_0540,ImageNet Classification with Deep Convolutional Neural Networks — Extended Study 95,ImageNet Classification with Deep Convolutional Neural Networks. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Graph ML,6821,2023,"Chen, M. et al.",Science
paper_0541,Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks — Extended Study 10,Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Reinforcement Learning,6311,2022,"Vig, J. et al.",JMLR
paper_0542,ImageNet Classification with Deep Convolutional Neural Networks — Extended Study 24,ImageNet Classification with Deep Convolutional Neural Networks. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Optimization,10564,2024,"Wei, J. et al.",EMNLP
paper_0543,GPT-4 Technical Report — Extended Study 65,GPT-4 Technical Report. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,NLP,6919,2023,"He, K. et al.",ICML
paper_0544,GPT-4 Technical Report — Extended Study 5,GPT-4 Technical Report. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,NLP,5710,2021,"Hu, E. et al.",SIGMOD
paper_0545,Denoising Diffusion Probabilistic Models — Extended Study 7,Denoising Diffusion Probabilistic Models. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,NLP,4511,2023,"Ouyang, L. et al.",ICLR
paper_0546,GPT-4 Technical Report — Extended Study 81,GPT-4 Technical Report. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Machine Learning,11612,2021,"Wei, J. et al.",SIGMOD
paper_0547,Batch Normalization: Accelerating Deep Network Training — Extended Study 50,Batch Normalization: Accelerating Deep Network Training. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,NLP,14098,2024,"Ioffe, S. et al.",JMLR
paper_0548,GPT-4 Technical Report — Extended Study 26,GPT-4 Technical Report. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Reinforcement Learning,4917,2021,"Ouyang, L. et al.",VLDB
paper_0549,Adam: A Method for Stochastic Optimization — Extended Study 21,Adam: A Method for Stochastic Optimization. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Machine Learning,4148,2022,"Hu, E. et al.",AAAI
paper_0550,Adam: A Method for Stochastic Optimization — Extended Study 95,Adam: A Method for Stochastic Optimization. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Optimization,14406,2022,"Ho, J. et al.",KDD
paper_0551,Denoising Diffusion Probabilistic Models — Extended Study 99,Denoising Diffusion Probabilistic Models. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Computer Vision,10062,2024,"Radford, A. et al.",NeurIPS
paper_0552,FlashAttention: Fast and Memory-Efficient Exact Attention — Extended Study 93,FlashAttention: Fast and Memory-Efficient Exact Attention. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Graph ML,14399,2021,"Radford, A. et al.",ICML
paper_0553,Constitutional AI: Harmlessness from AI Feedback — Extended Study 85,Constitutional AI: Harmlessness from AI Feedback. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Machine Learning,6566,2021,"Vig, J. et al.",ICML
paper_0554,Deep Residual Learning for Image Recognition — Extended Study 6,Deep Residual Learning for Image Recognition. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Information Retrieval,8260,2021,"Ho, J. et al.",CVPR
paper_0555,Scaling Laws for Neural Language Models — Extended Study 22,Scaling Laws for Neural Language Models. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Data Systems,3375,2022,"Kingma, D. et al.",JMLR
paper_0556,Batch Normalization: Accelerating Deep Network Training — Extended Study 49,Batch Normalization: Accelerating Deep Network Training. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Graph ML,10042,2021,"Radford, A. et al.",ICML
paper_0557,FlashAttention: Fast and Memory-Efficient Exact Attention — Extended Study 68,FlashAttention: Fast and Memory-Efficient Exact Attention. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Graph ML,10778,2024,"Krizhevsky, A. et al.",NeurIPS
paper_0558,Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks — Extended Study 46,Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Information Retrieval,14523,2022,"Krizhevsky, A. et al.",Science
paper_0559,GPT-4 Technical Report — Extended Study 30,GPT-4 Technical Report. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Information Retrieval,4232,2024,"Hu, E. et al.",ICML
paper_0560,Attention Is All You Need — Extended Study 27,Attention Is All You Need. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Optimization,13848,2024,"Chen, M. et al.",Science
